time,open,high,low,close,tick_volume,spread,real_volume,mma_20
2022-08-31,110431.0,111364.0,109523.0,109523.0,3614313,0,2958157548,111103.0
2022-09-01,109524.0,110405.0,108217.0,110405.0,2167951,0,1447958738,111328.65
2022-09-02,110409.0,112264.0,110409.0,110864.0,1942999,0,1669111551,111548.25
2022-09-05,110868.0,112671.0,110865.0,112203.0,1351295,0,959390334,111738.3
2022-09-06,112203.0,112203.0,109348.0,109764.0,2002118,0,1443913338,111793.95
2022-09-08,109771.0,110768.0,108619.0,109916.0,1852137,0,1385798433,111777.95
2022-09-09,109922.0,112540.0,109922.0,112300.0,1754793,0,1229017236,111907.05
2022-09-12,112307.0,114160.0,112305.0,113407.0,1596473,0,1182577634,111939.2
2022-09-13,113398.0,113400.0,110522.0,110794.0,13351991,0,8970788040,111827.3
2022-09-14,110794.0,111505.0,110118.0,110547.0,1621194,0,1174854440,111679.05
2022-09-15,110547.0,111100.0,109524.0,109954.0,1629000,0,1175099331,111491.35
2022-09-16,109951.0,109953.0,108489.0,109280.0,2272978,0,1905000656,111264.7
2022-09-19,109283.0,111976.0,108508.0,111824.0,1798005,0,1268591337,111281.1
2022-09-20,111824.0,112544.0,111393.0,112517.0,1904776,0,1268045537,111381.9
2022-09-21,112517.0,113294.0,111380.0,111936.0,2002077,0,1491859336,111335.85
2022-09-22,111942.0,114392.0,111819.0,114071.0,2233490,0,1583713939,111394.5
2022-09-23,114071.0,114071.0,110732.0,111716.0,7676208,0,5485002738,111303.7
